Subject_Name,Evaluation_Name,Student_Name,Grade
Dana Johnson,TP1,Music,5
Dana Johnson,TP5,Art,4
Dana Johnson,Examen Final,Music,10
Dana Johnson,TP8,Computer Science,9
Dana Johnson,TP5,Music,8
Dana Johnson,TP6,Music,2
Dana Johnson,Primer Parcial,Psychology,8
Dana Johnson,TP5,Computer Science,3
Dana Johnson,Segundo Parcial,History,8
Dana Johnson,TP2,Art,8
Dana Johnson,TP6,Art,2
Dana Johnson,Primer Parcial,Sociology,5
Dana Johnson,TP Final,Art,8
Dana Johnson,TP4,Computer Science,7
Dana Johnson,Segundo Parcial,Psychology,2
Dana Johnson,Examen Final,Philosophy,5
Dana Johnson,TP4,Art,10
Dana Johnson,TP7,Computer Science,2
Dana Johnson,TP7,Art,4
Dana Johnson,TP9,Music,10
Dana Johnson,TP9,Computer Science,1
Paul Blue,Primer Parcial,Physics,6
Paul Blue,Primer Parcial,English,4
Paul Blue,Segundo Parcial,Mathematics,4
Paul Blue,Examen Final,Statistics,5
Paul Blue,TP3,Mathematics,4
Paul Blue,Primer Parcial,Statistics,6
Paul Blue,Primer Parcial,Economics,5
Paul Blue,Segundo Parcial,Economics,6
Paul Blue,Primer Parcial,Biology,5
Paul Blue,TP Final,Computer Science,5
Paul Blue,TP3,Geography,3
Paul Blue,Examen Final,Physics,2
Paul Blue,TP Final,Art,6
Paul Blue,Segundo Parcial,Chemistry,5
Paul Blue,Examen Final,Geography,5
Paul Blue,Segundo Parcial,English,5
Paul Blue,Segundo Parcial,Statistics,4
Paul Blue,Primer Parcial,Philosophy,5
Paul Blue,TP2,Chemistry,3
Paul Blue,TP3,Physics,5
Paul Blue,Examen Final,Chemistry,4
Paul Blue,TP3,Art,5
Paul Blue,Examen Final,Biology,3
Paul Blue,TP1,Physics,5
Paul Blue,Examen Final,Economics,5
Paul Blue,TP1,Chemistry,6
Paul Blue,TP4,Computer Science,5
Paul Blue,Segundo Parcial,Physics,5
Paul Blue,TP2,Mathematics,3
Paul Blue,Segundo Parcial,Biology,3
Paul Blue,Examen Final,Mathematics,5
Paul Blue,TP1,Computer Science,5
Paul Blue,TP4,Geography,3
Paul Blue,Primer Parcial,Chemistry,5
Paul Blue,Examen Final,Sociology,4
Paul Blue,TP10,Computer Science,8
Paul Blue,TP2,Geography,4
Paul Blue,TP2,Computer Science,3
Paul Blue,TP4,Music,9
Paul Blue,TP5,Art,4
Paul Blue,TP2,Art,6
Paul Blue,TP10,Music,1
Paul Blue,Primer Parcial,Mathematics,4
Paul Blue,TP1,Geography,5
Paul Blue,Examen Final,English,7
Paul Blue,TP2,Music,2
Paul Blue,Primer Parcial,Psychology,4
Paul Blue,Primer Parcial,History,6
Paul Blue,TP1,Mathematics,5
Paul Blue,TP9,Art,3
Paul Blue,TP2,Physics,4
Paul Blue,TP8,Art,6
Paul Blue,TP9,Music,2
Paul Blue,Examen Final,Philosophy,9
Paul Blue,TP1,Art,2
Paul Blue,TP9,Computer Science,2
Paul Blue,Segundo Parcial,Psychology,8
Paul Blue,TP6,Art,10
Paul Blue,TP8,Music,2
Paul Blue,Examen Final,History,0
Paul Blue,TP7,Art,2
Paul Blue,Segundo Parcial,Sociology,8
Paul Blue,TP5,Music,9
Paul Blue,Examen Final,Psychology,1
Paul Blue,Segundo Parcial,Philosophy,2
Paul Blue,Primer Parcial,Sociology,3
Paul Blue,TP3,Music,2
Paul Blue,TP3,Computer Science,0
Paul Blue,TP5,Computer Science,8
Paul Blue,TP1,Music,6
Paul Blue,TP8,Computer Science,8
Paul Blue,TP6,Computer Science,9
Paul Blue,TP7,Computer Science,6
Paul Blue,Examen Final,Music,3
Paul Blue,TP4,Art,7
Paul Blue,TP7,Music,0
Paul Blue,Segundo Parcial,History,6
Paul Blue,TP Final,Music,3
Paul Blue,TP10,Art,7
Paul Blue,TP6,Music,6
Alice Indigo,Segundo Parcial,English,4
Alice Indigo,TP1,Geography,7
Alice Indigo,TP5,Computer Science,4
Alice Indigo,Primer Parcial,English,5
Alice Indigo,Examen Final,Statistics,4
Alice Indigo,Examen Final,Chemistry,5
Alice Indigo,Primer Parcial,Chemistry,5
Alice Indigo,TP4,Computer Science,1
Alice Indigo,Primer Parcial,Mathematics,5
Alice Indigo,Segundo Parcial,Statistics,4
Alice Indigo,TP1,Computer Science,8
Alice Indigo,Examen Final,Economics,3
Alice Indigo,Segundo Parcial,Physics,4
Alice Indigo,Primer Parcial,Biology,4
Alice Indigo,Segundo Parcial,Mathematics,6
Alice Indigo,TP3,Geography,5
Alice Indigo,TP3,Mathematics,5
Alice Indigo,Examen Final,Music,9
Alice Indigo,TP2,Geography,7
Alice Indigo,TP Final,Music,2
Alice Indigo,TP7,Music,1
Alice Indigo,TP1,Chemistry,4
Alice Indigo,Primer Parcial,Physics,5
Alice Indigo,Examen Final,Mathematics,6
Alice Indigo,TP3,Physics,6
Alice Indigo,Examen Final,Geography,4
Alice Indigo,TP4,Geography,7
Alice Indigo,Examen Final,English,1
Alice Indigo,TP1,Physics,5
Alice Indigo,Examen Final,Physics,6
Alice Indigo,Examen Final,Biology,5
Alice Indigo,TP2,Physics,6
Alice Indigo,TP Final,Computer Science,4
Alice Indigo,TP2,Mathematics,6
Alice Indigo,TP2,Computer Science,5
Alice Indigo,Examen Final,Sociology,9
Alice Indigo,TP1,Mathematics,4
Alice Indigo,Segundo Parcial,Chemistry,3
Alice Indigo,Primer Parcial,Economics,3
Alice Indigo,Examen Final,History,7
Alice Indigo,TP3,Music,7
Alice Indigo,TP5,Music,0
Alice Indigo,TP2,Music,3
Alice Indigo,TP9,Music,0
Alice Indigo,TP7,Art,2
Alice Indigo,TP10,Art,4
Alice Indigo,Segundo Parcial,Biology,6
Alice Indigo,TP10,Computer Science,0
Alice Indigo,Primer Parcial,Statistics,4
Alice Indigo,Segundo Parcial,Economics,2
Alice Indigo,TP4,Music,2
Alice Indigo,TP1,Music,7
Alice Indigo,TP2,Art,7
Alice Indigo,Examen Final,Philosophy,7
Alice Indigo,TP10,Music,8
Alice Indigo,TP1,Art,5
Alice Indigo,Primer Parcial,History,1
Alice Indigo,TP9,Computer Science,5
Alice Indigo,TP8,Music,4
Alice Indigo,TP4,Art,6
Alice Indigo,Segundo Parcial,Psychology,8
Alice Indigo,TP8,Computer Science,5
Alice Indigo,Primer Parcial,Sociology,7
Alice Indigo,TP2,Chemistry,3
Alice Indigo,Segundo Parcial,History,6
Alice Indigo,TP7,Computer Science,6
Alice Indigo,TP6,Computer Science,2
Alice Indigo,TP5,Art,8
Alice Indigo,TP9,Art,1
Alice Indigo,TP6,Art,4
Alice Indigo,TP3,Art,5
Alice Indigo,TP8,Art,5
Alice Indigo,Primer Parcial,Psychology,10
Alice Indigo,TP6,Music,4
Alice Indigo,Segundo Parcial,Sociology,1
Alice Indigo,Segundo Parcial,Philosophy,6
Alice Indigo,TP Final,Art,4
Alice Indigo,Primer Parcial,Philosophy,5
Alice Indigo,TP3,Computer Science,7
Alice Indigo,Examen Final,Psychology,5
Hank Johnson,Primer Parcial,Biology,4
Hank Johnson,Examen Final,Geography,6
Hank Johnson,Examen Final,Statistics,4
Hank Johnson,TP3,Geography,4
Hank Johnson,Primer Parcial,English,4
Hank Johnson,Examen Final,Chemistry,6
Hank Johnson,Segundo Parcial,Chemistry,6
Hank Johnson,Segundo Parcial,English,4
Hank Johnson,Primer Parcial,Physics,5
Hank Johnson,TP2,Geography,4
Hank Johnson,TP10,Music,8
Hank Johnson,Segundo Parcial,Statistics,4
Hank Johnson,Segundo Parcial,Economics,6
Hank Johnson,Examen Final,Mathematics,4
Hank Johnson,TP5,Music,9
Hank Johnson,TP8,Music,10
Hank Johnson,TP2,Physics,3
Hank Johnson,Segundo Parcial,Mathematics,4
Hank Johnson,TP4,Geography,3
Hank Johnson,Examen Final,Physics,5
Hank Johnson,Primer Parcial,Philosophy,5
Hank Johnson,Primer Parcial,Mathematics,7
Hank Johnson,TP4,Computer Science,9
Hank Johnson,TP3,Computer Science,7
Hank Johnson,Segundo Parcial,Biology,5
Hank Johnson,Examen Final,Music,7
Hank Johnson,TP1,Chemistry,6
Hank Johnson,TP1,Physics,2
Hank Johnson,Primer Parcial,Economics,6
Hank Johnson,TP Final,Computer Science,3
Hank Johnson,Examen Final,Biology,4
Hank Johnson,TP10,Art,1
Hank Johnson,TP3,Physics,4
Hank Johnson,Examen Final,Economics,5
Hank Johnson,Primer Parcial,Chemistry,6
Hank Johnson,TP5,Art,7
Hank Johnson,TP7,Music,7
Hank Johnson,Segundo Parcial,Psychology,7
Hank Johnson,Primer Parcial,History,2
Hank Johnson,Primer Parcial,Sociology,8
Hank Johnson,TP3,Mathematics,1
Hank Johnson,Segundo Parcial,Physics,3
Hank Johnson,TP1,Mathematics,4
Hank Johnson,TP8,Computer Science,10
Hank Johnson,TP5,Computer Science,1
Hank Johnson,TP2,Chemistry,6
Hank Johnson,TP4,Art,10
Hank Johnson,TP1,Art,3
Hank Johnson,TP9,Art,4
Hank Johnson,TP4,Music,6
Hank Johnson,Primer Parcial,Statistics,4
Hank Johnson,Examen Final,History,4
Hank Johnson,TP1,Geography,4
Hank Johnson,TP Final,Art,10
Hank Johnson,TP8,Art,4
Hank Johnson,TP1,Music,1
Hank Johnson,TP6,Music,8
Hank Johnson,TP2,Mathematics,4
Hank Johnson,Examen Final,Sociology,6
Hank Johnson,TP Final,Music,5
Hank Johnson,TP6,Computer Science,8
Hank Johnson,TP7,Computer Science,6
Hank Johnson,TP1,Computer Science,1
Hank Johnson,TP10,Computer Science,0
Hank Johnson,Examen Final,English,5
Hank Johnson,TP2,Computer Science,3
Hank Johnson,TP9,Computer Science,9
Hank Johnson,TP3,Music,4
Hank Johnson,Segundo Parcial,Philosophy,1
Hank Johnson,Primer Parcial,Psychology,3
Hank Johnson,Segundo Parcial,Sociology,9
Hank Johnson,TP2,Art,8
Hank Johnson,TP7,Art,1
Hank Johnson,TP6,Art,7
Hank Johnson,Segundo Parcial,History,4
Hank Johnson,Examen Final,Philosophy,3
Hank Johnson,TP9,Music,1
Hank Johnson,TP3,Art,4
Hank Johnson,TP2,Music,4
Hank Johnson,Examen Final,Psychology,7
Alice Davis,TP3,Geography,6
Alice Davis,Segundo Parcial,English,3
Alice Davis,TP1,Physics,4
Alice Davis,Primer Parcial,English,6
Alice Davis,Examen Final,Mathematics,5
Alice Davis,Examen Final,Physics,4
Alice Davis,TP2,Geography,6
Alice Davis,Segundo Parcial,Physics,4
Alice Davis,Segundo Parcial,Statistics,6
Alice Davis,Examen Final,Statistics,2
Alice Davis,Examen Final,Music,4
Alice Davis,Examen Final,Chemistry,4
Alice Davis,Primer Parcial,Statistics,4
Alice Davis,TP Final,Music,2
Alice Davis,Segundo Parcial,Biology,6
Alice Davis,TP8,Computer Science,2
Alice Davis,Segundo Parcial,Economics,5
Alice Davis,TP1,Chemistry,7
Alice Davis,Primer Parcial,Chemistry,2
Alice Davis,TP1,Mathematics,4
Alice Davis,TP5,Computer Science,3
Alice Davis,TP8,Art,2
Alice Davis,TP7,Music,4
Alice Davis,Primer Parcial,Physics,4
Alice Davis,TP9,Computer Science,8
Alice Davis,Primer Parcial,Mathematics,3
Alice Davis,Examen Final,Geography,5
Alice Davis,TP2,Mathematics,4
Alice Davis,TP3,Art,1
Alice Davis,Examen Final,Economics,5
Alice Davis,Primer Parcial,Economics,5
Alice Davis,TP3,Physics,3
Alice Davis,Segundo Parcial,Chemistry,5
Alice Davis,TP1,Computer Science,4
Alice Davis,Primer Parcial,Biology,4
Alice Davis,TP1,Geography,2
Alice Davis,TP4,Art,9
Alice Davis,TP3,Music,0
Alice Davis,Segundo Parcial,History,7
Alice Davis,TP3,Mathematics,6
Alice Davis,Primer Parcial,Psychology,1
Alice Davis,TP2,Physics,5
Alice Davis,Examen Final,Philosophy,5
Alice Davis,Segundo Parcial,Sociology,1
Alice Davis,TP6,Computer Science,0
Alice Davis,Examen Final,Sociology,1
Alice Davis,TP Final,Computer Science,4
Alice Davis,Segundo Parcial,Psychology,3
Alice Davis,Examen Final,Biology,3
Alice Davis,Segundo Parcial,Mathematics,4
Alice Davis,Primer Parcial,Sociology,10
Alice Davis,TP1,Music,4
Alice Davis,TP6,Art,3
Alice Davis,TP2,Music,5
Alice Davis,TP4,Geography,3
Alice Davis,Examen Final,English,7
Alice Davis,TP9,Music,8
Alice Davis,TP10,Music,6
Alice Davis,TP2,Chemistry,2
Alice Davis,TP9,Art,7
Alice Davis,TP10,Computer Science,5
Alice Davis,TP7,Art,0
Alice Davis,Primer Parcial,History,5
Alice Davis,TP8,Music,0
Alice Davis,TP7,Computer Science,7
Alice Davis,TP5,Art,6
Alice Davis,TP4,Computer Science,1
Alice Davis,TP5,Music,2
Alice Davis,TP10,Art,10
Alice Davis,TP3,Computer Science,5
Alice Davis,Primer Parcial,Philosophy,6
Alice Davis,TP2,Computer Science,5
Alice Davis,TP Final,Art,3
Alice Davis,Examen Final,History,8
Alice Davis,TP4,Music,4
Alice Davis,Segundo Parcial,Philosophy,10
Alice Davis,TP2,Art,7
Alice Davis,Examen Final,Psychology,5
Alice Davis,TP1,Art,6
Alice Davis,TP6,Music,0
Rita Yellow,TP3,Music,8
Rita Yellow,Examen Final,Physics,3
Rita Yellow,TP3,Physics,5
Rita Yellow,Primer Parcial,Physics,5
Rita Yellow,Segundo Parcial,English,5
Rita Yellow,Segundo Parcial,Chemistry,4
Rita Yellow,Primer Parcial,Chemistry,5
Rita Yellow,TP2,Physics,1
Rita Yellow,Primer Parcial,Biology,4
Rita Yellow,Examen Final,Economics,5
Rita Yellow,Primer Parcial,Mathematics,5
Rita Yellow,TP4,Geography,3
Rita Yellow,Segundo Parcial,Statistics,7
Rita Yellow,TP10,Art,4
Rita Yellow,TP2,Chemistry,6
Rita Yellow,Primer Parcial,Economics,4
Rita Yellow,TP1,Physics,4
Rita Yellow,Segundo Parcial,Mathematics,4
Rita Yellow,Primer Parcial,English,5
Rita Yellow,TP2,Mathematics,6
Rita Yellow,Segundo Parcial,Physics,5
Rita Yellow,TP Final,Music,4
Rita Yellow,TP8,Computer Science,9
Rita Yellow,Segundo Parcial,Philosophy,9
Rita Yellow,TP7,Computer Science,2
Rita Yellow,Examen Final,Chemistry,6
Rita Yellow,TP3,Mathematics,2
Rita Yellow,Examen Final,Statistics,4
Rita Yellow,Segundo Parcial,Biology,4
Rita Yellow,Segundo Parcial,Economics,4
Rita Yellow,TP9,Art,3
Rita Yellow,TP1,Geography,6
Rita Yellow,TP3,Geography,5
Rita Yellow,Primer Parcial,Statistics,4
Rita Yellow,Examen Final,Geography,5
Rita Yellow,TP1,Mathematics,4
Rita Yellow,TP1,Chemistry,4
Rita Yellow,Examen Final,English,5
Rita Yellow,TP1,Music,7
Rita Yellow,Primer Parcial,Psychology,8
Rita Yellow,TP1,Art,1
Rita Yellow,TP Final,Computer Science,3
Rita Yellow,Segundo Parcial,Sociology,5
Rita Yellow,Examen Final,Biology,5
Rita Yellow,Segundo Parcial,Psychology,8
Rita Yellow,TP10,Computer Science,1
Rita Yellow,Primer Parcial,History,1
Rita Yellow,TP6,Computer Science,4
Rita Yellow,TP10,Music,7
Rita Yellow,TP5,Music,9
Rita Yellow,TP6,Art,4
Rita Yellow,Examen Final,Psychology,10
Rita Yellow,TP4,Music,7
Rita Yellow,TP3,Art,1
Rita Yellow,TP4,Art,8
Rita Yellow,Examen Final,Sociology,3
Rita Yellow,Primer Parcial,Sociology,4
Rita Yellow,TP5,Art,6
Rita Yellow,TP7,Music,7
Rita Yellow,TP8,Music,6
Rita Yellow,TP9,Computer Science,4
Rita Yellow,Examen Final,Mathematics,3
Rita Yellow,TP1,Computer Science,1
Rita Yellow,TP4,Computer Science,1
Rita Yellow,TP2,Geography,3
Rita Yellow,TP6,Music,9
Rita Yellow,TP2,Computer Science,6
Rita Yellow,Primer Parcial,Philosophy,7
Rita Yellow,TP3,Computer Science,6
Rita Yellow,Examen Final,History,10
Rita Yellow,TP Final,Art,8
Rita Yellow,TP2,Art,7
Rita Yellow,TP2,Music,8
Rita Yellow,TP8,Art,1
Rita Yellow,Examen Final,Music,1
Rita Yellow,Examen Final,Philosophy,8
Rita Yellow,TP9,Music,8
Rita Yellow,Segundo Parcial,History,0
Rita Yellow,TP5,Computer Science,5
Rita Yellow,TP7,Art,9
Eve Brown,Primer Parcial,Statistics,4
Eve Brown,Primer Parcial,Chemistry,4
Eve Brown,Examen Final,Psychology,8
Eve Brown,Primer Parcial,Economics,4
Eve Brown,Examen Final,Mathematics,5
Eve Brown,TP3,Physics,2
Eve Brown,TP3,Mathematics,6
Eve Brown,TP1,Physics,4
Eve Brown,Segundo Parcial,Economics,5
Eve Brown,Primer Parcial,Biology,5
Eve Brown,TP2,Chemistry,4
Eve Brown,TP2,Physics,3
Eve Brown,Examen Final,Statistics,4
Eve Brown,TP4,Geography,6
Eve Brown,Segundo Parcial,English,4
Eve Brown,TP9,Art,5
Eve Brown,Examen Final,Chemistry,6
Eve Brown,Segundo Parcial,Biology,4
Eve Brown,Examen Final,Physics,6
Eve Brown,Examen Final,Geography,5
Eve Brown,TP Final,Computer Science,3
Eve Brown,Examen Final,Biology,5
Eve Brown,Segundo Parcial,Chemistry,4
Eve Brown,TP7,Computer Science,7
Eve Brown,Primer Parcial,Physics,4
Eve Brown,TP3,Geography,4
Eve Brown,Examen Final,Economics,5
Eve Brown,TP2,Geography,5
Eve Brown,TP2,Computer Science,0
Eve Brown,TP1,Mathematics,5
Eve Brown,Examen Final,English,8
Eve Brown,TP10,Computer Science,9
Eve Brown,Primer Parcial,Sociology,2
Eve Brown,Examen Final,Music,1
Eve Brown,TP4,Computer Science,3
Eve Brown,TP8,Art,10
Eve Brown,TP10,Art,5
Eve Brown,Primer Parcial,English,4
Eve Brown,TP2,Mathematics,4
Eve Brown,TP1,Geography,3
Eve Brown,Primer Parcial,Philosophy,8
Eve Brown,Primer Parcial,Mathematics,5
Eve Brown,Primer Parcial,Psychology,7
Eve Brown,Segundo Parcial,Psychology,4
Eve Brown,TP6,Art,7
Eve Brown,TP6,Music,2
Eve Brown,TP4,Music,1
Eve Brown,TP2,Music,6
Eve Brown,TP10,Music,3
Eve Brown,Segundo Parcial,Mathematics,6
Eve Brown,Segundo Parcial,Physics,5
Eve Brown,Examen Final,Philosophy,4
Eve Brown,TP5,Computer Science,1
Eve Brown,TP5,Music,8
Eve Brown,TP5,Art,1
Eve Brown,TP6,Computer Science,5
Eve Brown,Segundo Parcial,Philosophy,9
Eve Brown,Segundo Parcial,Statistics,4
Eve Brown,TP9,Computer Science,7
Eve Brown,Segundo Parcial,Sociology,4
Eve Brown,TP7,Art,2
Eve Brown,TP3,Music,0
Eve Brown,TP9,Music,5
Eve Brown,TP Final,Music,3
Eve Brown,TP2,Art,4
Eve Brown,TP3,Art,8
Eve Brown,Examen Final,Sociology,4
Eve Brown,TP1,Computer Science,5
Eve Brown,Primer Parcial,History,3
Eve Brown,TP1,Chemistry,6
Eve Brown,TP8,Computer Science,10
Eve Brown,TP8,Music,7
Eve Brown,TP4,Art,7
Eve Brown,TP1,Music,7
Eve Brown,TP Final,Art,2
Eve Brown,TP7,Music,4
Eve Brown,Examen Final,History,5
Eve Brown,TP1,Art,9
Eve Brown,TP3,Computer Science,10
Eve Brown,Segundo Parcial,History,4
Frank Blue,Examen Final,Mathematics,5
Frank Blue,TP7,Computer Science,4
Frank Blue,TP1,Music,3
Frank Blue,Primer Parcial,Economics,5
Frank Blue,Segundo Parcial,Economics,4
Frank Blue,Primer Parcial,English,4
Frank Blue,TP3,Geography,3
Frank Blue,Segundo Parcial,Biology,5
Frank Blue,Examen Final,Economics,4
Frank Blue,Examen Final,Physics,3
Frank Blue,Primer Parcial,Statistics,5
Frank Blue,Examen Final,Psychology,7
Frank Blue,TP4,Geography,6
Frank Blue,TP1,Mathematics,5
Frank Blue,Primer Parcial,Physics,4
Frank Blue,Segundo Parcial,Chemistry,5
Frank Blue,TP5,Music,8
Frank Blue,Primer Parcial,Chemistry,7
Frank Blue,Segundo Parcial,English,5
Frank Blue,Primer Parcial,Mathematics,7
Frank Blue,TP1,Geography,5
Frank Blue,TP2,Mathematics,5
Frank Blue,Segundo Parcial,Statistics,4
Frank Blue,Segundo Parcial,Physics,6
Frank Blue,Examen Final,Statistics,5
Frank Blue,TP2,Physics,4
Frank Blue,Examen Final,Chemistry,4
Frank Blue,TP1,Chemistry,5
Frank Blue,TP7,Art,4
Frank Blue,Primer Parcial,Biology,6
Frank Blue,TP4,Computer Science,5
Frank Blue,Examen Final,Biology,4
Frank Blue,TP3,Physics,4
Frank Blue,TP1,Physics,6
Frank Blue,TP10,Computer Science,1
Frank Blue,TP Final,Computer Science,4
Frank Blue,TP3,Mathematics,3
Frank Blue,TP8,Art,4
Frank Blue,Examen Final,History,4
Frank Blue,TP10,Music,10
Frank Blue,TP6,Art,4
Frank Blue,TP10,Art,2
Frank Blue,Primer Parcial,Sociology,3
Frank Blue,TP Final,Music,1
Frank Blue,TP6,Music,8
Frank Blue,Examen Final,Geography,4
Frank Blue,TP2,Computer Science,7
Frank Blue,TP5,Computer Science,1
Frank Blue,Examen Final,English,4
Frank Blue,Primer Parcial,History,8
Frank Blue,TP4,Music,5
Frank Blue,TP9,Art,2
Frank Blue,TP3,Art,2
Frank Blue,Segundo Parcial,Mathematics,6
Frank Blue,TP2,Geography,5
Frank Blue,TP3,Computer Science,5
Frank Blue,Primer Parcial,Psychology,2
Frank Blue,Segundo Parcial,Psychology,5
Frank Blue,TP8,Computer Science,0
Frank Blue,TP7,Music,9
Frank Blue,Examen Final,Philosophy,3
Frank Blue,TP4,Art,7
Frank Blue,Examen Final,Sociology,9
Frank Blue,TP2,Chemistry,7
Frank Blue,TP9,Computer Science,2
Frank Blue,TP6,Computer Science,9
Frank Blue,Primer Parcial,Philosophy,8
Frank Blue,TP Final,Art,2
Frank Blue,TP1,Art,10
Frank Blue,Segundo Parcial,Sociology,10
Frank Blue,TP5,Art,7
Frank Blue,TP1,Computer Science,4
Frank Blue,Segundo Parcial,Philosophy,8
Frank Blue,TP2,Music,0
Frank Blue,TP8,Music,6
Frank Blue,TP2,Art,6
Frank Blue,TP9,Music,3
Frank Blue,Segundo Parcial,History,8
Frank Blue,TP3,Music,4
Frank Blue,Examen Final,Music,7
Frank Yellow,Examen Final,Mathematics,4
Frank Yellow,Primer Parcial,English,4
Frank Yellow,Primer Parcial,Physics,5
Frank Yellow,TP6,Art,5
Frank Yellow,TP1,Mathematics,4
Frank Yellow,TP1,Geography,4
Frank Yellow,Segundo Parcial,Economics,6
Frank Yellow,Segundo Parcial,Mathematics,4
Frank Yellow,TP Final,Music,1
Frank Yellow,Segundo Parcial,Chemistry,6
Frank Yellow,Segundo Parcial,Biology,5
Frank Yellow,Primer Parcial,Biology,4
Frank Yellow,Examen Final,Chemistry,6
Frank Yellow,TP4,Geography,5
Frank Yellow,Examen Final,Physics,6
Frank Yellow,Segundo Parcial,Philosophy,6
Frank Yellow,Primer Parcial,Chemistry,4
Frank Yellow,Examen Final,Economics,5
Frank Yellow,TP10,Computer Science,6
Frank Yellow,TP2,Mathematics,5
Frank Yellow,TP10,Music,2
Frank Yellow,TP3,Geography,6
Frank Yellow,Primer Parcial,Mathematics,4
Frank Yellow,TP9,Art,6
Frank Yellow,Primer Parcial,Economics,4
Frank Yellow,TP2,Geography,5
Frank Yellow,TP3,Computer Science,9
Frank Yellow,Primer Parcial,Statistics,6
Frank Yellow,Segundo Parcial,Statistics,5
Frank Yellow,Segundo Parcial,English,5
Frank Yellow,Examen Final,Biology,5
Frank Yellow,TP3,Mathematics,3
Frank Yellow,Examen Final,Statistics,5
Frank Yellow,TP5,Art,1
Frank Yellow,TP2,Physics,4
Frank Yellow,Examen Final,History,7
Frank Yellow,Segundo Parcial,Physics,5
Frank Yellow,TP2,Chemistry,4
Frank Yellow,TP8,Music,6
Frank Yellow,TP2,Computer Science,3
Frank Yellow,TP3,Physics,6
Frank Yellow,Primer Parcial,Psychology,7
Frank Yellow,TP4,Art,6
Frank Yellow,Examen Final,Geography,5
Frank Yellow,TP1,Physics,2
Frank Yellow,TP1,Music,7
Frank Yellow,TP1,Chemistry,6
Frank Yellow,TP7,Computer Science,3
Frank Yellow,TP Final,Computer Science,3
Frank Yellow,TP5,Music,10
Frank Yellow,TP7,Music,5
Frank Yellow,Examen Final,Philosophy,8
Frank Yellow,TP2,Music,7
Frank Yellow,Segundo Parcial,Sociology,1
Frank Yellow,TP3,Art,5
Frank Yellow,Primer Parcial,Sociology,9
Frank Yellow,TP3,Music,3
Frank Yellow,TP8,Art,4
Frank Yellow,TP4,Computer Science,1
Frank Yellow,TP9,Computer Science,6
Frank Yellow,TP6,Music,2
Frank Yellow,TP2,Art,7
Frank Yellow,TP7,Art,0
Frank Yellow,Segundo Parcial,Psychology,0
Frank Yellow,Examen Final,Sociology,9
Frank Yellow,Primer Parcial,Philosophy,6
Frank Yellow,TP6,Computer Science,10
Frank Yellow,Primer Parcial,History,7
Frank Yellow,TP10,Art,2
Frank Yellow,Segundo Parcial,History,0
Frank Yellow,TP1,Art,4
Frank Yellow,Examen Final,English,0
Frank Yellow,TP9,Music,3
Frank Yellow,TP1,Computer Science,7
Frank Yellow,TP8,Computer Science,6
Frank Yellow,Examen Final,Music,3
Frank Yellow,TP5,Computer Science,9
Frank Yellow,TP Final,Art,5
Frank Yellow,Examen Final,Psychology,4
Frank Yellow,TP4,Music,2
Nick Black,Segundo Parcial,Mathematics,5
Nick Black,Segundo Parcial,Physics,4
Nick Black,Examen Final,Biology,5
Nick Black,TP3,Geography,5
Nick Black,Primer Parcial,Statistics,3
Nick Black,Primer Parcial,Biology,5
Nick Black,Segundo Parcial,English,5
Nick Black,Examen Final,Mathematics,5
Nick Black,Primer Parcial,Economics,4
Nick Black,TP1,Mathematics,5
Nick Black,Primer Parcial,Mathematics,5
Nick Black,Examen Final,Geography,5
Nick Black,Segundo Parcial,Economics,5
Nick Black,Examen Final,Physics,6
Nick Black,Examen Final,Statistics,4
Nick Black,Segundo Parcial,Biology,4
Nick Black,TP1,Geography,5
Nick Black,Primer Parcial,English,4
Nick Black,Examen Final,Economics,3
Nick Black,TP2,Mathematics,6
Nick Black,TP5,Art,2
Nick Black,TP8,Music,9
Nick Black,Examen Final,History,6
Nick Black,Examen Final,Chemistry,3
Nick Black,TP2,Chemistry,3
Nick Black,TP3,Music,8
Nick Black,TP2,Computer Science,2
Nick Black,TP4,Geography,5
Nick Black,Primer Parcial,Chemistry,6
Nick Black,Segundo Parcial,Chemistry,5
Nick Black,TP3,Mathematics,4
Nick Black,Segundo Parcial,Statistics,6
Nick Black,TP Final,Computer Science,5
Nick Black,Examen Final,Philosophy,6
Nick Black,TP1,Physics,5
Nick Black,TP10,Music,5
Nick Black,TP2,Physics,4
Nick Black,TP10,Computer Science,2
Nick Black,Primer Parcial,Physics,5
Nick Black,TP1,Music,8
Nick Black,Examen Final,Music,6
Nick Black,Primer Parcial,Sociology,10
Nick Black,TP1,Chemistry,5
Nick Black,TP8,Art,7
Nick Black,Primer Parcial,Psychology,3
Nick Black,TP2,Art,1
Nick Black,Segundo Parcial,History,5
Nick Black,TP9,Art,5
Nick Black,TP9,Music,3
Nick Black,TP2,Geography,4
Nick Black,TP3,Physics,5
Nick Black,TP7,Music,7
Nick Black,TP6,Music,9
Nick Black,TP7,Computer Science,1
Nick Black,TP8,Computer Science,0
Nick Black,TP5,Music,9
Nick Black,TP4,Computer Science,4
Nick Black,TP3,Computer Science,6
Nick Black,TP10,Art,2
Nick Black,Segundo Parcial,Psychology,1
Nick Black,TP Final,Art,4
Nick Black,TP Final,Music,2
Nick Black,Segundo Parcial,Sociology,6
